Res2_Phage_G3_1	192946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	52.0	149.0	667.0	1267.0	1091.0	703.0	670.0	772.0	1071.0	1541.0	2410.0	3785.0	6234.0	10278.0	16310.0	26590.0	42252.0	68754.0	112655.0	182912.0	318213.0	1358032.0
Res2_Phage_G3_2	182790.0	0.0	2.0	5.0	10.0	132.0	250.0	281.0	520.0	160.0	773.0	3214.0	5853.0	5657.0	4372.0	4003.0	4190.0	5040.0	6194.0	8106.0	10457.0	13494.0	18168.0	23348.0	30641.0	39707.0	50952.0	62990.0	71962.0	72506.0	68790.0	73367.0	96833.0	155208.0	308438.0	1020954.0
Res2_Phage_G4_1	42816.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	1.0	7.0	9.0	11.0	15.0	58.0	104.0	406.0	792.0	726.0	620.0	663.0	887.0	1132.0	1754.0	2623.0	4010.0	6113.0	9640.0	14890.0	23374.0	35839.0	55076.0	85900.0	138654.0	255765.0	1070492.0
Res2_Phage_G4_2	40730.0	0.0	1.0	0.0	4.0	36.0	74.0	88.0	178.0	101.0	420.0	1398.0	2399.0	2548.0	2432.0	2731.0	3559.0	4475.0	5821.0	7544.0	9891.0	12788.0	16331.0	20413.0	24272.0	29987.0	35425.0	42227.0	48170.0	52265.0	54807.0	65023.0	89963.0	139914.0	254991.0	781381.0
Res2_Phage_G5_1	24443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	1.0	4.0	6.0	19.0	50.0	162.0	306.0	277.0	284.0	304.0	412.0	622.0	949.0	1464.0	2345.0	3684.0	5892.0	9036.0	13730.0	21234.0	31713.0	47771.0	71882.0	126731.0	486654.0
Res2_Phage_G5_2	22998.0	0.0	0.0	0.0	2.0	16.0	25.0	30.0	65.0	49.0	208.0	779.0	1291.0	1192.0	1197.0	1423.0	2057.0	2750.0	3769.0	5011.0	6497.0	8601.0	11546.0	15036.0	19203.0	24156.0	29034.0	33139.0	34706.0	32954.0	29960.0	29629.0	37238.0	57249.0	109382.0	328790.0
Res2_Phage_G6_1	135892.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	5.0	19.0	92.0	558.0	1093.0	781.0	433.0	301.0	313.0	463.0	731.0	1152.0	1850.0	2876.0	4698.0	7549.0	11853.0	18235.0	28701.0	43798.0	65944.0	100946.0	291808.0
Res2_Phage_G6_2	126823.0	0.0	4.0	3.0	4.0	23.0	38.0	53.0	85.0	84.0	673.0	2441.0	3883.0	3393.0	2055.0	1891.0	2148.0	2656.0	3413.0	4770.0	6494.0	8544.0	11484.0	15265.0	19932.0	25569.0	31925.0	37790.0	39967.0	37003.0	31363.0	27214.0	26896.0	33396.0	56306.0	156510.0
Res2_Phage_H1_1	35312.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	6.0	7.0	7.0	5.0	19.0	31.0	106.0	403.0	768.0	640.0	553.0	695.0	891.0	1223.0	1878.0	3056.0	4515.0	7205.0	11165.0	17649.0	27222.0	42064.0	63999.0	96593.0	152304.0	282416.0	1018421.0
Res2_Phage_H1_2	33636.0	0.0	0.0	0.0	0.0	0.0	11.0	17.0	27.0	109.0	336.0	1368.0	2575.0	2379.0	2032.0	2387.0	3157.0	4421.0	5980.0	8452.0	11410.0	15741.0	21186.0	27864.0	35716.0	45855.0	56589.0	67935.0	78066.0	82704.0	81971.0	82339.0	95127.0	129345.0	219204.0	651217.0
Res2_Phage_H2_1	84887.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	67.0	186.0	329.0	973.0	1580.0	1618.0	1451.0	1562.0	1915.0	2438.0	3253.0	4649.0	6991.0	10815.0	16620.0	25974.0	40537.0	64232.0	102729.0	167061.0	282428.0	516528.0	2051397.0
Res2_Phage_H2_2	78512.0	0.0	5.0	14.0	33.0	151.0	275.0	342.0	685.0	253.0	1209.0	5653.0	11665.0	12124.0	9900.0	9390.0	9513.0	10743.0	12588.0	15570.0	19722.0	25574.0	32771.0	42429.0	54078.0	68995.0	85601.0	102807.0	114995.0	118801.0	120466.0	130863.0	164784.0	247057.0	468707.0	1413958.0
Res2_Phage_H3_1	325264.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	4.0	4.0	27.0	158.0	438.0	1042.0	2958.0	4310.0	3858.0	2938.0	2644.0	2581.0	3033.0	3855.0	5300.0	7689.0	11812.0	17898.0	26723.0	40017.0	58911.0	87748.0	130104.0	200578.0	365152.0	1195430.0
Res2_Phage_H3_2	314666.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	20.0	169.0	1426.0	4085.0	6254.0	6540.0	6797.0	8875.0	11162.0	13291.0	16255.0	20095.0	24761.0	31121.0	37866.0	46386.0	56212.0	66129.0	76280.0	85688.0	93232.0	100030.0	111322.0	132634.0	164518.0	183143.0	209838.0	671676.0
Res2_Phage_H4_1	74485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	54.0	346.0	766.0	607.0	342.0	215.0	252.0	360.0	506.0	778.0	1188.0	1877.0	2941.0	4519.0	7364.0	11634.0	18515.0	30173.0	52985.0	104492.0	399835.0
Res2_Phage_H4_2	70259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	365.0	1351.0	2168.0	2268.0	1950.0	2020.0	2462.0	2878.0	3685.0	4654.0	5683.0	6987.0	8432.0	10182.0	12141.0	14157.0	16780.0	19729.0	23438.0	27585.0	32632.0	38068.0	44714.0	53198.0	68103.0	238352.0
Res2_Phage_H5_1	261586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	9.0	61.0	192.0	338.0	1100.0	1885.0	1461.0	729.0	352.0	273.0	293.0	360.0	524.0	806.0	1290.0	1949.0	3002.0	4528.0	6712.0	9466.0	12946.0	18245.0	31643.0	107446.0
Res2_Phage_H5_2	248339.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	7.0	130.0	1359.0	4349.0	5469.0	4096.0	2391.0	1533.0	1460.0	1507.0	1864.0	2370.0	3016.0	3559.0	4341.0	5311.0	6204.0	6807.0	7797.0	8106.0	8717.0	8774.0	8850.0	10169.0	12615.0	15997.0	21582.0	60477.0
Res2_Phage_H6_1	62157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	24.0	55.0	428.0	1012.0	841.0	494.0	352.0	343.0	445.0	620.0	850.0	1354.0	2149.0	3469.0	5525.0	9067.0	14759.0	24697.0	43280.0	81049.0	179299.0	863278.0
Res2_Phage_H6_2	59553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	410.0	1606.0	2483.0	2127.0	1566.0	1546.0	1816.0	2249.0	2909.0	3813.0	4962.0	6367.0	8272.0	10537.0	13036.0	16400.0	20485.0	24981.0	31029.0	37747.0	45596.0	54824.0	68841.0	91468.0	160709.0	620200.0
Res2_Phage_I1_1	40054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	6.0	6.0	4.0	17.0	65.0	159.0	317.0	555.0	671.0	734.0	812.0	999.0	1335.0	1813.0	2703.0	4200.0	6401.0	9939.0	15659.0	24655.0	39070.0	61840.0	98780.0	166197.0	325426.0	1492824.0
Res2_Phage_I1_2	38938.0	0.0	1.0	0.0	1.0	8.0	21.0	36.0	85.0	77.0	260.0	878.0	1692.0	1890.0	1841.0	2370.0	3118.0	4183.0	5716.0	7871.0	10351.0	13722.0	18181.0	23582.0	29867.0	37199.0	45776.0	55054.0	65175.0	74944.0	83691.0	96426.0	124569.0	179430.0	305674.0	1062618.0
Res2_Phage_I2_1	22311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	31.0	76.0	137.0	191.0	312.0	391.0	501.0	552.0	800.0	1070.0	1573.0	2213.0	3351.0	5265.0	8363.0	13367.0	21676.0	36201.0	62906.0	115404.0	242527.0	1211685.0
Res2_Phage_I2_2	21324.0	0.0	0.0	0.0	1.0	29.0	61.0	39.0	116.0	35.0	130.0	603.0	1419.0	1791.0	1537.0	1662.0	2057.0	2635.0	3429.0	4573.0	6092.0	8188.0	10729.0	14119.0	18409.0	23865.0	30349.0	37603.0	45978.0	55730.0	67647.0	84034.0	110450.0	153555.0	243831.0	798891.0
Res2_Phage_I3_1	1644.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	5.0	4.0	7.0	19.0	59.0	102.0	175.0	216.0	246.0	312.0	371.0	571.0	768.0	1152.0	1948.0	3120.0	5092.0	8375.0	13890.0	23297.0	40466.0	72275.0	139312.0	572591.0
Res2_Phage_I3_2	1515.0	0.0	0.0	1.0	1.0	45.0	70.0	77.0	173.0	66.0	84.0	275.0	731.0	859.0	784.0	824.0	913.0	1049.0	1403.0	1772.0	2380.0	3423.0	4797.0	6762.0	9673.0	13085.0	18287.0	24567.0	31671.0	38028.0	41594.0	45100.0	53821.0	72505.0	123867.0	385822.0
Res2_Phage_I4_1	2162.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	6.0	5.0	4.0	4.0	9.0	15.0	37.0	104.0	187.0	283.0	424.0	555.0	826.0	1251.0	2024.0	3017.0	4705.0	7314.0	11101.0	16945.0	25624.0	38696.0	57853.0	85409.0	126372.0	204298.0	708393.0
Res2_Phage_I4_2	2047.0	0.0	0.0	2.0	5.0	50.0	67.0	99.0	160.0	91.0	156.0	402.0	886.0	1182.0	1525.0	2162.0	3120.0	4660.0	6477.0	9025.0	11994.0	16344.0	21356.0	27862.0	35271.0	43237.0	51656.0	60023.0	64996.0	64649.0	61867.0	63820.0	79728.0	111439.0	176201.0	375068.0
Res2_Phage_I5_1	103385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	10.0	28.0	112.0	1034.0	2409.0	2024.0	1081.0	687.0	646.0	720.0	948.0	1322.0	2018.0	3130.0	5171.0	8376.0	13867.0	23239.0	39376.0	69900.0	130549.0	274501.0	1331082.0
Res2_Phage_I5_2	97647.0	0.0	2.0	3.0	5.0	40.0	84.0	93.0	188.0	120.0	894.0	3132.0	5302.0	4744.0	3038.0	2420.0	2393.0	2499.0	3054.0	3804.0	5235.0	7015.0	9498.0	12638.0	16777.0	21984.0	29470.0	38251.0	48885.0	61288.0	73936.0	88703.0	110668.0	150347.0	251358.0	960104.0
Res2_Phage_I6_1	8818.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	1.0	7.0	16.0	32.0	63.0	202.0	288.0	336.0	362.0	459.0	627.0	804.0	1206.0	1802.0	2733.0	4235.0	6677.0	10805.0	16788.0	26493.0	41967.0	67534.0	114233.0	232008.0	1229441.0
Res2_Phage_I6_2	8321.0	0.0	0.0	0.0	0.0	1.0	5.0	8.0	16.0	50.0	190.0	778.0	1578.0	1576.0	1280.0	1349.0	1766.0	2362.0	3136.0	4328.0	5949.0	8051.0	10859.0	14344.0	19208.0	24703.0	32087.0	40739.0	50324.0	60457.0	70174.0	82946.0	112295.0	162788.0	245459.0	800818.0
Res2_Phage_J1_1	199207.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	18.0	23.0	20.0	25.0	25.0	38.0	172.0	908.0	2911.0	2271.0	1275.0	951.0	1237.0	1838.0	2871.0	4657.0	7401.0	11906.0	18072.0	27851.0	41724.0	63139.0	92968.0	132255.0	182636.0	239051.0	345418.0	1043724.0
Res2_Phage_J1_2	191796.0	0.0	0.0	1.0	2.0	5.0	21.0	46.0	142.0	215.0	774.0	2436.0	4055.0	3793.0	3993.0	6229.0	7509.0	8694.0	11545.0	15549.0	20259.0	26749.0	35030.0	45388.0	58552.0	74090.0	92580.0	112184.0	127205.0	128510.0	107335.0	88676.0	105697.0	161244.0	271053.0	713241.0
Res2_Phage_J2_1	68605.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	17.0	45.0	129.0	772.0	1858.0	1601.0	1015.0	780.0	744.0	886.0	1073.0	1592.0	2356.0	3867.0	6510.0	11096.0	18408.0	31893.0	54466.0	96956.0	182363.0	388520.0	1925365.0
Res2_Phage_J2_2	63997.0	0.0	1.0	4.0	8.0	91.0	180.0	212.0	459.0	152.0	665.0	3009.0	6008.0	5784.0	3863.0	3268.0	2979.0	3035.0	3233.0	3927.0	5055.0	6604.0	9082.0	12317.0	16538.0	22420.0	29524.0	39212.0	51275.0	62418.0	75414.0	93108.0	123044.0	192719.0	401198.0	1560119.0
Res2_Phage_J4_1	30113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	40.0	68.0	224.0	534.0	574.0	570.0	674.0	828.0	1060.0	1488.0	2288.0	3626.0	5646.0	9110.0	14275.0	23135.0	37066.0	60380.0	101327.0	173350.0	328669.0	1399461.0
Res2_Phage_J4_2	28506.0	0.0	0.0	0.0	5.0	49.0	122.0	110.0	244.0	80.0	265.0	1291.0	2925.0	3024.0	2653.0	2739.0	3321.0	4420.0	5860.0	7525.0	10137.0	13945.0	17981.0	23379.0	30094.0	37988.0	48895.0	60417.0	71370.0	80724.0	88194.0	103549.0	132641.0	178972.0	296442.0	936644.0
Res2_Phage_J5_1	33358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	23.0	33.0	114.0	229.0	257.0	222.0	192.0	222.0	254.0	351.0	549.0	857.0	1383.0	2216.0	3660.0	5969.0	9916.0	16417.0	28213.0	50125.0	103801.0	410479.0
Res2_Phage_J5_2	31834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	161.0	710.0	1145.0	1145.0	817.0	726.0	871.0	1039.0	1399.0	1853.0	2522.0	3333.0	4414.0	6077.0	7760.0	9932.0	13252.0	16756.0	21658.0	27193.0	33062.0	37738.0	42597.0	51571.0	81397.0	267873.0
Res2_Phage_J6_1	22150.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	5.0	5.0	8.0	4.0	22.0	28.0	80.0	277.0	545.0	530.0	463.0	569.0	781.0	1129.0	1745.0	2663.0	4432.0	7104.0	11352.0	18235.0	28484.0	45942.0	71789.0	111277.0	171415.0	262582.0	806085.0
Res2_Phage_J6_2	20721.0	0.0	1.0	5.0	4.0	52.0	132.0	156.0	259.0	149.0	342.0	1362.0	2951.0	3043.0	2390.0	2533.0	3031.0	3844.0	4981.0	6804.0	9311.0	12785.0	17584.0	24124.0	32539.0	44018.0	57108.0	73825.0	88822.0	97041.0	90728.0	81753.0	82987.0	103744.0	176666.0	523913.0
